"Order ID","Customer ID","Product ID",Sales,Quantity
CA-2016-155005,SC-20050,TEC-PH-10003484,377.97,3
US-2017-129777,FM-14290,TEC-AC-10003590,258.9,10
CA-2015-132626,BT-11680,TEC-MA-10002428,464.97,3
US-2015-131359,FA-14230,TEC-CO-10001571,439.99,1
CA-2015-104941,DH-13075,TEC-CO-10004202,899.97,3
CA-2017-113670,RS-19765,FUR-TA-10001705,510.24,3
CA-2014-135608,JK-15625,FUR-CH-10002602,603.92,5
CA-2016-142370,TP-21130,TEC-AC-10002926,249.95,5
US-2014-169789,MF-17665,OFF-BI-10004600,551.99,5
CA-2016-165169,JL-15235,OFF-ST-10001496,360.38,2
CA-2015-109575,KH-16630,OFF-ST-10004123,636.86,7
CA-2015-109575,KH-16630,TEC-PH-10000730,499.99,1
CA-2015-109575,KH-16630,TEC-PH-10000895,1259.93,7
CA-2016-149979,RA-19915,FUR-CH-10002084,368.97,3
CA-2017-161956,DR-12880,OFF-AP-10001242,321.92,4
CA-2017-161956,DR-12880,TEC-CO-10001571,879.98,2
CA-2017-161956,DR-12880,OFF-BI-10003650,841.57,2
CA-2017-161956,DR-12880,OFF-ST-10001370,354.9,5
CA-2016-116799,JG-15310,FUR-CH-10004983,563.43,5
CA-2016-156251,TS-21160,FUR-BO-10001337,241.96,2
CA-2014-153913,KB-16585,FUR-CH-10000988,1013.83,9
CA-2016-155530,CM-12160,FUR-TA-10004256,2003.52,6
US-2014-102715,JK-15370,TEC-AC-10002001,383.98,3
US-2014-102715,JK-15370,TEC-AC-10001874,335.94,7
CA-2014-149643,RH-19510,TEC-PH-10000038,273.96,2
CA-2015-135314,MC-17575,TEC-PH-10003072,269.98,3
CA-2017-165204,MN-17935,OFF-ST-10003716,720.06,4
CA-2016-144218,JD-15895,OFF-ST-10002615,1085.42,7
US-2014-117163,EJ-13720,FUR-TA-10003469,333,3
CA-2017-121314,BE-11410,OFF-PA-10003395,251.64,3
CA-2017-147760,KL-16555,FUR-TA-10004575,523.76,3
CA-2017-147760,KL-16555,TEC-PH-10002483,1359.96,5
CA-2015-113628,AH-10690,FUR-CH-10003298,523.92,5
CA-2016-152471,ZD-21925,TEC-PH-10002824,823.96,5
CA-2015-102582,NW-18400,FUR-TA-10003569,801.96,2
CA-2015-102582,NW-18400,FUR-CH-10004853,1056.86,7
CA-2017-141873,HG-14845,FUR-BO-10003034,314.35,3
CA-2015-140984,CC-12685,OFF-ST-10000585,991.2,6
CA-2015-140984,CC-12685,TEC-CO-10001571,879.98,2
CA-2017-141733,RW-19540,FUR-CH-10004086,1458.65,5
CA-2017-141733,RW-19540,FUR-CH-10000595,476.8,2
CA-2014-105984,MY-18295,TEC-PH-10000560,1049.97,5
CA-2014-105984,MY-18295,FUR-CH-10000847,611.06,3
CA-2014-126760,KM-16720,TEC-PH-10001363,911.98,2
CA-2014-126760,KM-16720,FUR-CH-10003312,674.35,3
CA-2014-101931,TS-21370,OFF-SU-10000646,480.74,2
CA-2014-101931,TS-21370,FUR-BO-10001337,617,6
CA-2017-129000,SZ-20035,OFF-ST-10001097,501.81,3
CA-2017-161053,JE-15745,OFF-BI-10004318,691.96,4
US-2017-105389,DM-13015,TEC-PH-10002824,823.96,5
CA-2014-140816,TC-21295,TEC-AC-10001539,447.94,7
CA-2017-154039,JK-16120,FUR-TA-10001932,480.96,3
CA-2014-124709,GW-14605,TEC-AC-10002842,238,2
CA-2015-132486,JF-15355,FUR-CH-10004495,240.78,1
CA-2015-132486,JF-15355,FUR-CH-10001854,842.35,3
CA-2015-129896,PF-19120,FUR-FU-10004904,364.7,6
CA-2014-100895,SV-20785,TEC-PH-10001425,239.97,3
CA-2014-100895,SV-20785,OFF-ST-10001490,356.94,2
US-2016-163881,SP-20860,TEC-AC-10003033,659.9,2
US-2016-163881,SP-20860,FUR-CH-10001394,1684.75,6
US-2016-163881,SP-20860,TEC-AC-10000420,559.92,8
US-2016-144547,MS-17770,TEC-AC-10004901,279.94,7
US-2015-119312,CS-12400,OFF-ST-10000943,270.34,14
CA-2015-167010,VT-21700,OFF-ST-10003816,563.81,4
CA-2015-167010,VT-21700,FUR-FU-10001468,547.14,4
CA-2015-167010,VT-21700,FUR-BO-10004218,352.45,5
CA-2017-126788,AB-10105,TEC-PH-10001619,470.38,3
US-2017-142573,ML-17410,FUR-TA-10001932,801.6,5
US-2017-142573,ML-17410,FUR-CH-10000513,311.98,3
CA-2016-110044,RF-19735,TEC-PH-10001299,359.98,3
CA-2016-162082,JS-15880,FUR-BO-10004409,241.33,5
US-2016-143448,MH-17455,FUR-CH-10003379,1424.9,5
US-2016-142685,MG-17695,OFF-SU-10000157,835.17,7
CA-2016-119963,SN-20710,FUR-CH-10003817,255.11,6
CA-2016-167556,JM-15250,FUR-FU-10004848,414,8
CA-2016-135265,CC-12370,FUR-CH-10003061,287.97,4
CA-2016-135265,CC-12370,TEC-CO-10003763,2799.96,5
CA-2016-108735,JM-15535,FUR-BO-10003441,257.5,3
CA-2017-112333,KF-16285,OFF-ST-10001780,2591.56,4
CA-2014-137589,MS-17770,OFF-SU-10000157,286.34,3
CA-2015-105627,DK-12895,FUR-BO-10002916,512.94,3
CA-2015-105627,DK-12895,FUR-CH-10002084,860.93,7
CA-2015-105627,DK-12895,TEC-PH-10003012,769.95,5
CA-2015-105627,DK-12895,FUR-FU-10000308,373.08,6
CA-2014-116834,Dp-13240,TEC-AC-10002942,345,5
CA-2016-145730,CC-12220,FUR-TA-10004915,637.9,3
CA-2016-145730,CC-12220,TEC-MA-10001016,287.91,3
CA-2017-144463,SC-20725,FUR-FU-10001215,474.43,11
CA-2015-165624,FH-14350,OFF-AP-10000828,542.94,3
CA-2015-165624,FH-14350,TEC-AC-10004568,251.91,9
CA-2014-154963,AA-10645,FUR-CH-10000454,853.93,5
CA-2017-130764,JO-15145,FUR-BO-10003034,556.67,5
CA-2017-124296,CS-12355,TEC-MA-10003183,479.97,3
CA-2016-169957,SN-20710,OFF-AP-10000576,236.88,6
US-2016-108777,JM-15655,TEC-AC-10002567,383.95,6
CA-2014-110786,AJ-10795,TEC-MA-10003183,767.95,6
CA-2014-110786,AJ-10795,OFF-LA-10001474,274.77,9
US-2015-166520,KE-16420,TEC-AC-10001990,599.9,10
CA-2017-136350,GA-14515,FUR-FU-10003601,276.69,3
CA-2014-122931,SM-20950,FUR-TA-10004175,409.27,2
CA-2014-122931,SM-20950,OFF-ST-10004459,1801.63,6
CA-2014-163034,DK-12985,OFF-ST-10000046,646.2,5
CA-2015-124058,LC-16885,FUR-CH-10000595,572.16,3
CA-2014-102673,KH-16630,TEC-PH-10004434,978.84,9
CA-2015-156104,NP-18685,TEC-CO-10002095,999.98,2
US-2015-164308,SC-20680,TEC-PH-10004120,821.94,6
CA-2016-111913,LC-16930,TEC-PH-10002275,302.38,2
US-2014-156559,LH-16900,FUR-BO-10000711,638.82,9
CA-2015-102491,KW-16435,TEC-MA-10000864,3080,7
CA-2015-102491,KW-16435,TEC-PH-10001619,587.97,3
CA-2014-116904,SC-20095,OFF-ST-10000736,404.9,5
CA-2014-116904,SC-20095,OFF-BI-10001120,9449.95,5
CA-2016-163573,AC-10450,OFF-BI-10004632,1219.96,5
CA-2015-153416,TS-21340,OFF-ST-10000060,454.86,7
CA-2014-127299,JL-15835,TEC-MA-10001127,2624.99,3
CA-2017-105914,PV-18985,OFF-ST-10003716,1575.14,7
CA-2015-136196,TP-21415,FUR-FU-10004017,322.59,3
CA-2017-106068,RB-19330,OFF-ST-10002344,259.14,4
CA-2017-115546,AH-10465,TEC-PH-10002834,539.97,3
CA-2015-163587,EP-13915,OFF-BI-10003091,671.94,3
CA-2014-157924,HA-14920,FUR-CH-10000229,433.57,2
CA-2014-128846,RS-19765,TEC-PH-10003273,629.95,5
US-2017-136868,CR-12820,TEC-AC-10001539,319.96,4
US-2017-136868,CR-12820,OFF-ST-10000991,344.91,3
CA-2017-166709,HL-15040,TEC-CO-10004722,10499.97,3
CA-2015-150875,HK-14890,FUR-TA-10000577,696.42,2
CA-2015-150875,HK-14890,TEC-PH-10001254,304.78,3
US-2016-161683,CJ-12010,OFF-AP-10000179,394.82,4
CA-2015-143105,MA-17560,TEC-CO-10002095,799.98,2
CA-2014-145387,AM-10705,FUR-CH-10002320,1604.9,5
CA-2014-145387,AM-10705,FUR-TA-10003238,385.69,1
CA-2017-149881,NC-18535,FUR-BO-10003894,482.66,8
CA-2017-149881,NC-18535,TEC-MA-10000418,4799.98,2
CA-2017-134565,TB-21400,TEC-MA-10001570,385.8,5
CA-2017-100223,LS-16945,FUR-FU-10003601,332.03,9
CA-2017-117702,LS-16975,FUR-FU-10000576,1049.2,5
CA-2016-157336,SJ-20500,FUR-CH-10004997,751.92,4
CA-2014-168130,BS-11365,FUR-CH-10000988,887.1,7
US-2016-131611,EP-13915,FUR-TA-10002774,863.13,8
US-2016-131611,EP-13915,FUR-BO-10000780,956.66,7
US-2017-124821,AM-10705,FUR-TA-10000688,871.4,4
CA-2015-166975,SH-20635,FUR-FU-10003930,692.47,11
CA-2017-151358,NF-18595,OFF-ST-10000046,323.1,2
US-2016-107440,BS-11365,TEC-MA-10001047,9099.93,7
CA-2014-103100,AB-10105,OFF-BI-10004600,1103.97,3
CA-2015-105690,CA-11965,FUR-BO-10003965,246.13,2
CA-2015-105690,CA-11965,TEC-CO-10001571,439.99,1
CA-2017-102407,AT-10435,FUR-TA-10003748,896.33,9
CA-2017-129021,PO-18850,TEC-PH-10001459,4367.9,13
CA-2014-162278,AH-10585,TEC-PH-10000526,383.96,5
CA-2014-125829,WB-21850,TEC-PH-10001079,666.34,7
CA-2014-125829,WB-21850,FUR-TA-10002041,573.73,4
CA-2014-125829,WB-21850,TEC-MA-10003246,447.97,4
CA-2015-115945,AB-10165,OFF-ST-10001963,304.23,3
US-2015-147662,KB-16315,TEC-PH-10002834,323.98,3
CA-2017-130309,GB-14575,OFF-ST-10003208,544.38,3
CA-2017-105410,ND-18370,TEC-PH-10000038,657.5,6
CA-2016-120355,MM-17260,FUR-CH-10001394,631.78,2
CA-2017-169894,MV-17485,OFF-ST-10000060,415.87,8
CA-2015-155600,RO-19780,OFF-BI-10000545,1598.06,7
CA-2017-162565,RR-19315,FUR-CH-10003973,520.46,2
CA-2017-111332,NC-18340,OFF-ST-10003816,704.76,4
CA-2014-166954,BT-11305,FUR-FU-10003708,303.25,5
CA-2014-166954,BT-11305,OFF-AP-10001391,270.72,3
CA-2014-166954,BT-11305,FUR-CH-10003973,1487.04,5
CA-2015-152891,TB-21625,FUR-TA-10001857,253.18,3
US-2015-122784,RA-19915,FUR-BO-10004690,384.94,4
US-2015-122784,RA-19915,FUR-BO-10002545,913.43,5
CA-2017-111556,CD-11920,TEC-PH-10001459,1259.97,3
CA-2016-148740,AH-10690,TEC-PH-10002549,361.38,2
CA-2016-131737,GZ-14470,OFF-AP-10002945,901.95,3
CA-2016-131737,GZ-14470,FUR-FU-10004306,971.5,5
CA-2016-100041,BF-10975,OFF-PA-10000418,314.55,3
CA-2014-130624,TB-21280,TEC-PH-10003963,617.97,3
CA-2017-132339,JB-15400,OFF-BI-10003925,387.99,1
CA-2014-153983,AH-10210,TEC-PH-10004586,575.92,2
CA-2017-112900,KL-16645,OFF-BI-10002867,478.24,8
CA-2017-159464,TB-21355,FUR-BO-10003546,302.94,3
CA-2017-119452,CL-12565,FUR-CH-10004495,1805.88,6
CA-2016-168893,AP-10915,FUR-TA-10003392,842.94,3
US-2016-111290,DK-13375,OFF-ST-10001932,965.85,5
CA-2016-147137,AA-10645,FUR-BO-10001811,1279.17,5
CA-2017-115175,MC-17575,OFF-PA-10001878,244.55,5
CA-2017-105851,SE-20110,OFF-SU-10002881,1332.5,2
CA-2017-168641,KA-16525,FUR-BO-10000780,321.57,2
CA-2017-121300,MG-17680,TEC-AC-10004571,239.98,3
CA-2017-121300,MG-17680,FUR-TA-10004442,344.22,2
CA-2017-130211,BD-11620,OFF-ST-10000129,333.09,3
CA-2017-130211,BD-11620,FUR-TA-10003748,248.98,2
CA-2016-109365,XP-21865,OFF-PA-10004359,314.55,3
CA-2017-105921,JM-15250,FUR-TA-10001095,418.3,3
CA-2014-150798,JK-15730,TEC-CO-10001571,659.99,2
CA-2014-150798,JK-15730,FUR-CH-10000015,909.72,6
CA-2017-112753,CC-12670,FUR-BO-10004015,917.92,9
CA-2017-155075,GW-14605,OFF-BI-10003650,631.18,4
US-2014-138247,BF-11170,OFF-AP-10000828,361.96,2
US-2014-138247,BF-11170,TEC-PH-10001530,818.38,3
CA-2016-120873,BW-11200,FUR-CH-10000847,290.98,1
CA-2017-107167,ND-18460,OFF-ST-10003805,1347.52,8
US-2017-105046,BE-11335,TEC-PH-10004536,269.98,2
CA-2016-118759,MB-17305,FUR-CH-10002335,408.01,2
CA-2015-104129,ES-14080,FUR-TA-10004152,493.92,7
CA-2017-113474,TM-21490,OFF-EN-10004206,325.86,2
CA-2015-126557,RL-19615,FUR-CH-10004477,383.61,9
CA-2015-126557,RL-19615,TEC-PH-10000526,537.54,7
CA-2015-126557,RL-19615,TEC-PH-10003963,659.17,4
US-2014-165862,GK-14620,FUR-TA-10002855,351.22,3
CA-2015-118871,HM-14860,OFF-EN-10003296,271.44,3
CA-2017-129490,SJ-20125,FUR-CH-10003298,419.14,4
CA-2017-126662,AB-10255,TEC-CO-10004202,479.98,2
CA-2016-139395,MG-17650,TEC-PH-10002103,657.93,7
CA-2015-164427,AR-10405,TEC-AC-10004469,239.7,6
US-2017-163790,NL-18310,OFF-BI-10003718,590.35,6
US-2017-163790,NL-18310,OFF-ST-10001511,452.55,7
CA-2016-129868,MC-18130,TEC-PH-10002275,302.38,2
CA-2016-129868,MC-18130,FUR-TA-10003473,902.71,3
CA-2015-135020,MS-17770,OFF-ST-10001490,535.41,3
CA-2015-117800,TH-21550,TEC-PH-10002415,589.9,2
CA-2015-117800,TH-21550,FUR-CH-10000785,542.94,3
CA-2017-145219,RM-19675,TEC-CO-10001449,2879.95,6
CA-2017-147228,SO-20335,OFF-ST-10000046,258.48,2
CA-2015-130456,DS-13180,FUR-BO-10003893,586.4,6
CA-2017-116288,BS-11380,OFF-ST-10000736,242.94,3
CA-2016-102162,JF-15565,TEC-CO-10001943,1599.92,8
CA-2017-130141,HA-14905,FUR-CH-10000749,579.14,4
CA-2015-147501,Co-12640,TEC-MA-10001972,558.4,2
CA-2016-139556,DB-13360,FUR-CH-10004983,434.65,3
CA-2017-129357,KB-16585,OFF-PA-10003228,440.19,9
CA-2017-150987,AH-10120,OFF-PA-10001878,244.55,5
CA-2015-112130,SV-20785,FUR-CH-10002965,844.12,6
US-2017-133200,DB-13555,FUR-BO-10001601,623.46,7
US-2017-133200,DB-13555,OFF-ST-10001932,772.68,5
CA-2016-133550,KL-16645,OFF-AP-10001005,283.14,4
CA-2016-133550,KL-16645,TEC-PH-10004042,635.96,4
CA-2016-133550,KL-16645,FUR-FU-10002918,272.94,3
CA-2016-127698,MV-18190,TEC-PH-10003811,863.93,9
CA-2016-159912,GB-14530,FUR-TA-10004152,241.92,4
CA-2016-101987,HL-15040,TEC-PH-10001305,440.91,9
CA-2014-138681,CT-11995,FUR-CH-10004860,242.35,3
US-2015-138121,JL-15835,FUR-CH-10003846,302.94,3
US-2015-138121,JL-15835,FUR-CH-10003817,546.66,9
CA-2017-138149,WB-21850,OFF-BI-10003091,895.92,5
CA-2017-121643,AB-10105,TEC-PH-10002200,344.7,2
CA-2017-143126,CM-12655,FUR-TA-10002958,521.96,2
CA-2014-106229,NR-18550,FUR-TA-10002041,268.94,3
CA-2016-131968,LB-16795,OFF-AP-10001058,671.54,3
CA-2014-119151,MP-18175,OFF-ST-10003470,1117.92,4
CA-2014-119151,MP-18175,FUR-BO-10003159,275.95,3
CA-2016-120530,Dl-13600,FUR-CH-10000454,658.75,3
CA-2016-127649,DL-13495,TEC-MA-10001972,837.6,3
CA-2014-121573,SG-20605,TEC-PH-10000984,783.96,4
CA-2015-123155,NS-18640,TEC-PH-10001809,359.88,3
US-2014-167262,AC-10450,TEC-PH-10000486,742.34,8
CA-2014-159310,SC-20725,FUR-CH-10002758,683.14,4
US-2017-147984,GB-14575,OFF-PA-10000806,279.9,5
CA-2015-104346,IM-15070,FUR-TA-10000849,364.95,5
CA-2015-151589,RE-19450,TEC-PH-10004345,239.9,2
CA-2016-121370,EB-14110,FUR-CH-10000785,380.06,3
CA-2016-121370,EB-14110,TEC-CO-10004115,1199.98,4
CA-2015-140025,PF-19120,OFF-AP-10002651,463.25,8
CA-2015-140025,PF-19120,TEC-AC-10002402,383.95,6
CA-2014-120278,MS-17365,OFF-AP-10001293,245.88,6
CA-2017-118402,JO-15280,OFF-ST-10001418,243.92,5
CA-2014-164469,GK-14620,TEC-PH-10002115,263.96,5
CA-2014-107818,MC-17275,FUR-CH-10000454,975.92,5
CA-2014-107818,MC-17275,OFF-AR-10000380,303.84,8
CA-2014-107818,MC-17275,OFF-ST-10000736,485.88,6
CA-2015-137526,PB-19150,FUR-FU-10004845,464.85,9
CA-2016-101546,GK-14620,OFF-BI-10001359,1793.98,2
CA-2014-138940,GM-14455,TEC-PH-10001835,758.35,6
CA-2017-163531,SC-20725,TEC-PH-10001425,239.97,3
CA-2017-122490,TT-21070,FUR-CH-10001215,2404.7,6
CA-2017-122490,TT-21070,OFF-BI-10001718,563.02,11
CA-2017-122490,TT-21070,OFF-ST-10000991,344.91,3
CA-2017-143567,TB-21175,FUR-CH-10000454,975.92,4
CA-2017-143567,TB-21175,TEC-AC-10004145,2249.91,9
CA-2016-163167,RF-19345,OFF-ST-10004459,1126.02,3
CA-2016-163167,RF-19345,OFF-ST-10003805,1263.3,6
CA-2016-135776,EH-13765,OFF-ST-10003470,1117.92,4
CA-2017-120936,CA-12310,OFF-ST-10001526,481.32,4
US-2014-161613,MC-17605,FUR-CH-10003746,674.06,3
US-2014-146353,JE-15610,OFF-ST-10001469,269.9,5
CA-2017-163125,MB-17305,FUR-CH-10001802,254.06,3
CA-2017-114055,MH-18115,OFF-PA-10000994,629.1,6
CA-2017-143245,AD-10180,FUR-CH-10000155,897.15,3
CA-2014-157147,BD-11605,OFF-ST-10000078,1325.85,5
CA-2014-157147,BD-11605,FUR-BO-10003034,334,3
CA-2015-156482,IL-15100,FUR-CH-10001708,1268.82,9
CA-2015-156482,IL-15100,FUR-BO-10002598,283.92,4
CA-2017-106782,LP-17095,OFF-ST-10004459,375.34,1
CA-2014-156587,AB-10015,OFF-ST-10002344,242.94,3
CA-2015-109708,CY-12745,TEC-PH-10001944,467.04,4
CA-2015-142202,JR-16210,TEC-AC-10003198,717.12,9
CA-2015-165050,AH-10210,TEC-PH-10001336,773.94,6
CA-2016-149279,CL-12700,FUR-CH-10004287,1325.76,6
CA-2017-107321,AW-10930,TEC-PH-10002200,689.41,4
US-2017-122714,HG-14965,OFF-BI-10001120,1889.99,5
CA-2015-158659,SC-20695,OFF-ST-10003306,714.3,5
CA-2015-169796,Dp-13240,TEC-MA-10000045,2321.9,2
CA-2015-102876,LR-17035,TEC-PH-10002680,791.96,6
CA-2014-153850,TH-21100,TEC-PH-10002584,1502.38,4
CA-2014-127558,SS-20410,TEC-AC-10003832,772.47,3
CA-2017-136511,MZ-17515,OFF-SU-10003505,347.58,3
CA-2016-133795,JE-15475,TEC-AC-10003832,772.47,3
US-2017-130953,RF-19735,TEC-PH-10003012,461.97,3
US-2017-130953,RF-19735,FUR-CH-10004626,302.67,3
CA-2014-151792,CV-12295,TEC-AC-10001606,239.98,3
CA-2015-103954,HR-14770,FUR-BO-10004690,687.4,5
CA-2014-169803,SC-20260,FUR-TA-10000688,653.55,3
CA-2017-141719,EG-13900,TEC-AC-10003610,239.96,5
CA-2015-136469,TS-21370,TEC-PH-10001817,716,2
CA-2016-158694,AI-10855,FUR-FU-10000965,467.46,9
CA-2016-158694,AI-10855,OFF-ST-10001496,720.76,4
CA-2015-141243,AH-10465,TEC-AC-10003198,398.4,5
CA-2015-141243,AH-10465,FUR-BO-10003272,1352.4,9
CA-2016-109722,TP-21130,TEC-PH-10000560,699.98,2
CA-2016-109722,TP-21130,OFF-ST-10000060,584.82,9
CA-2015-136798,DL-12925,TEC-PH-10000441,377.97,3
CA-2017-122196,CA-12265,TEC-PH-10004977,391.98,2
CA-2017-142090,SC-20380,TEC-AC-10002001,383.98,3
CA-2017-142090,SC-20380,FUR-TA-10001889,1781.68,7
CA-2014-124478,MA-17560,TEC-CO-10001571,549.99,1
CA-2014-124478,MA-17560,TEC-PH-10001128,299.98,2
CA-2014-134572,SV-20365,FUR-TA-10001705,744.1,5
CA-2014-134572,SV-20365,FUR-TA-10004442,401.59,2
US-2017-133312,BD-11500,FUR-BO-10002213,359.5,3
CA-2015-109001,KN-16390,TEC-PH-10000562,466.16,7
CA-2015-127173,GM-14500,TEC-MA-10002859,629.93,7
CA-2014-160766,DM-13015,FUR-TA-10001039,464.29,9
CA-2014-160766,DM-13015,TEC-MA-10003979,2799.96,4
CA-2014-160766,DM-13015,OFF-AP-10002945,601.3,2
CA-2014-160766,DM-13015,TEC-PH-10000526,287.97,3
CA-2016-111213,FP-14320,FUR-CH-10000454,1317.49,6
CA-2017-128734,JL-15175,FUR-CH-10001394,842.38,3
CA-2014-141796,JG-15160,TEC-PH-10001578,1214.85,3
CA-2017-163006,GH-14410,TEC-PH-10002584,1001.58,2
CA-2017-163006,GH-14410,FUR-CH-10000229,569.06,3
CA-2014-111192,TS-21430,FUR-BO-10002916,1367.84,8
CA-2016-115378,AJ-10945,FUR-CH-10000863,301.96,2
CA-2014-121006,SC-20020,FUR-CH-10004997,563.94,3
CA-2014-121006,SC-20020,OFF-ST-10001490,535.41,3
CA-2016-122903,LA-16780,FUR-CH-10002024,3504.9,5
CA-2016-122903,LA-16780,OFF-PA-10000994,314.55,3
CA-2017-106432,CA-12265,FUR-BO-10004360,328.4,3
US-2015-120502,BT-11395,TEC-PH-10003645,258.58,2
CA-2015-134719,JD-15790,OFF-ST-10004459,1801.63,6
US-2015-154389,EH-14125,TEC-PH-10002789,748.75,8
CA-2015-115567,ZC-21910,FUR-CH-10000015,1516.2,7
CA-2014-101560,CS-12250,FUR-FU-10003773,397.6,5
CA-2016-103982,AA-10315,OFF-SU-10000151,3930.07,3
CA-2016-103982,AA-10315,TEC-PH-10000895,431.98,3
CA-2015-156755,YS-21880,OFF-ST-10002615,465.18,3
CA-2017-145653,CA-12775,FUR-CH-10004875,498.26,7
CA-2017-117401,PP-18955,OFF-AP-10000938,706.86,7
CA-2016-119865,AS-10090,FUR-BO-10003272,353.57,2
CA-2017-124436,SA-20830,FUR-TA-10001095,697.16,5
CA-2014-115084,LS-17200,FUR-CH-10004626,605.34,6
CA-2014-166744,DN-13690,FUR-BO-10001337,362.94,3
CA-2016-116561,EB-14110,OFF-ST-10004186,332.94,3
CA-2016-156265,BF-11020,TEC-PH-10001918,333.58,3
US-2016-169369,EC-14050,TEC-AC-10001314,249.95,5
CA-2017-144484,CB-12025,OFF-AP-10004487,406.6,5
CA-2017-125913,JO-15145,FUR-TA-10001520,399.67,7
CA-2015-162887,SV-20785,FUR-CH-10000595,715.2,3
CA-2014-113859,BC-11125,FUR-CH-10004698,340.12,6
CA-2014-146283,KT-16465,FUR-CH-10004287,966.7,5
CA-2017-108791,TM-21490,TEC-PH-10002660,543.92,8
CA-2016-113831,AH-10690,FUR-TA-10002645,2275.5,10
CA-2016-113831,AH-10690,TEC-AC-10003033,1979.7,6
US-2016-168410,BV-11245,OFF-ST-10000036,296.37,3
CA-2017-131254,NC-18415,OFF-BI-10003527,1525.19,6
US-2017-162558,Dp-13240,FUR-TA-10000198,2314.12,7
CA-2017-111577,AJ-10780,OFF-PA-10000062,307.78,7
CA-2015-146486,DV-13465,OFF-ST-10002554,244.55,5
CA-2015-146486,DV-13465,TEC-AC-10002637,899.95,5
US-2014-168501,JK-15325,TEC-PH-10004922,267.96,5
CA-2017-108539,SC-20725,OFF-ST-10003208,725.84,4
CA-2016-123932,YC-21895,TEC-PH-10002447,329.58,2
CA-2014-113768,AH-10030,FUR-CH-10002439,279.46,6
CA-2017-100951,NC-18625,OFF-ST-10001496,720.76,5
US-2017-136721,NH-18610,FUR-FU-10004665,273.96,2
US-2017-136721,NH-18610,FUR-FU-10004188,306.9,3
CA-2015-118738,AG-10495,FUR-TA-10002607,347.36,7
CA-2014-125542,NB-18655,OFF-EN-10000056,348.49,7
CA-2017-161410,CC-12220,TEC-PH-10001760,358.2,3
CA-2017-161410,CC-12220,TEC-PH-10000673,545.92,14
US-2014-123183,GR-14560,FUR-BO-10000362,1025.88,6
CA-2016-117681,HF-14995,FUR-BO-10001798,556.67,5
US-2016-143280,TZ-21580,TEC-PH-10002398,445.96,5
US-2016-151827,CS-11950,TEC-PH-10002789,280.78,3
CA-2016-153598,NM-18520,TEC-AC-10003870,1649.95,5
US-2016-108497,MH-17290,FUR-BO-10004218,599.17,5
CA-2015-160171,RM-19675,OFF-AP-10000275,1640.7,5
CA-2015-160171,RM-19675,TEC-AC-10000892,270,3
CA-2016-167115,EH-14185,OFF-BI-10004600,588.78,2
US-2016-127425,DR-12880,TEC-AC-10002800,249.95,5
US-2014-119081,TA-21385,OFF-SU-10000157,357.93,3
US-2014-119081,TA-21385,OFF-BI-10004519,331.96,2
CA-2017-116680,PK-19075,FUR-TA-10001771,1478.27,8
CA-2014-132451,KF-16285,FUR-CH-10000454,585.55,3
CA-2017-121741,YC-21895,OFF-ST-10004459,750.68,2
CA-2017-105487,CS-12250,TEC-AC-10003610,239.96,4
CA-2017-148999,EB-13870,FUR-CH-10002044,419.14,4
CA-2014-105249,DH-13675,FUR-BO-10000330,411.33,4
CA-2017-164378,MM-18055,FUR-CH-10002084,664.15,6
CA-2017-127782,TH-21115,TEC-PH-10001817,859.2,4
CA-2015-103177,EN-13780,TEC-PH-10001795,239.97,3
US-2016-138408,KC-16255,TEC-AC-10003870,1319.96,4
CA-2017-117667,MS-17980,FUR-CH-10004540,239.96,10
CA-2017-117667,MS-17980,TEC-AC-10000580,255.97,4
CA-2017-160885,JK-16090,TEC-PH-10001795,2479.96,4
US-2016-167472,CK-12595,TEC-AC-10003174,323.37,3
CA-2016-134936,ES-14080,FUR-TA-10001086,455.97,6
US-2015-114741,IL-15100,OFF-ST-10000078,1325.85,5
CA-2017-133263,JE-15610,TEC-CO-10001449,2999.95,5
CA-2017-157966,SU-20665,TEC-CO-10001449,959.98,2
CA-2016-136686,RF-19840,FUR-FU-10004864,383.64,6
CA-2017-137498,LC-17050,FUR-CH-10003833,243.92,5
CA-2017-105333,VP-21730,TEC-PH-10001468,546.06,3
CA-2017-105333,VP-21730,OFF-ST-10001809,269.49,3
CA-2016-115224,DB-13615,OFF-ST-10003816,352.38,2
CA-2014-164742,ML-17395,FUR-CH-10002880,245.98,2
CA-2017-160325,BP-11095,TEC-PH-10000984,391.98,2
CA-2017-160325,BP-11095,TEC-PH-10001944,437.85,3
CA-2015-142475,BS-11380,OFF-BI-10003718,590.35,6
CA-2017-117198,BG-11035,TEC-AC-10003033,659.9,2
CA-2017-121027,HW-14935,TEC-AC-10002049,843.9,2
CA-2017-121027,HW-14935,TEC-AC-10002253,1496.16,9
CA-2016-158001,JP-15460,OFF-AP-10002118,1040.8,5
CA-2015-101154,CM-12190,OFF-ST-10004186,443.92,4
US-2016-124163,SC-20695,TEC-AC-10001908,499.95,5
CA-2016-121748,VW-21775,TEC-AC-10002637,359.98,2
CA-2014-126683,PP-18955,FUR-TA-10002958,2348.82,9
CA-2017-148810,DR-12880,FUR-CH-10001545,273.55,3
US-2016-146066,RB-19465,FUR-TA-10002530,815.29,9
CA-2014-127614,NF-18385,TEC-AC-10001432,234.45,3
